revision;totalFiles;nonJavaFiles;nonJavaEqualFiles;nonJavaMergedFiles;nonJavaFilesConfs;javaFiles;javaEqualFiles;javaMergedFiles;badParsedFiles;javaFilesConfsSS;javaFilesConfsUN;javaEqualConfs;mergeTime
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_fd9c943_0bf5082/rev_fd9c943-0bf5082.revisions;1643;201;0;201;0;1442;1442;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_4f7f320_1746a93/rev_4f7f320-1746a93.revisions;359;249;0;249;0;110;110;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_b0ce3c8_8255063/rev_b0ce3c8-8255063.revisions;1634;201;0;201;0;1433;1433;0;0;0;0;0;2
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_e8573a1_e6403c4/rev_e8573a1-e6403c4.revisions;359;249;0;249;0;110;110;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_8255063_c55729f/rev_8255063-c55729f.revisions;1663;201;0;201;0;1462;1462;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_d5a19eb_b605c91/rev_d5a19eb-b605c91.revisions;359;249;0;249;0;110;110;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_fae9b98_57ad14e/rev_fae9b98-57ad14e.revisions;1663;201;0;201;0;1462;1461;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_1b144fc_91bfc60/rev_1b144fc-91bfc60.revisions;359;249;0;249;0;110;110;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_d7c2a32_cd18740/rev_d7c2a32-cd18740.revisions;1663;201;0;201;0;1462;1462;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7220a9c_5b900da/rev_7220a9c-5b900da.revisions;359;249;0;249;0;110;110;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_57ad14e_9696dfd/rev_57ad14e-9696dfd.revisions;1663;201;0;201;0;1462;1462;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_c73ab84_770d6a7/rev_c73ab84-770d6a7.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_9696dfd_f29f8a8/rev_9696dfd-f29f8a8.revisions;1664;201;0;201;0;1463;1463;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_a7ac398_d37d8c5/rev_a7ac398-d37d8c5.revisions;361;249;0;249;0;112;111;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_2d64ceb_9daf238/rev_2d64ceb-9daf238.revisions;1664;201;0;201;0;1463;1463;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_34b0bab_7e9cafd/rev_34b0bab-7e9cafd.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_ca4c144_8d2de47/rev_ca4c144-8d2de47.revisions;1677;202;0;202;0;1475;1475;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_d985938_45e0041/rev_d985938-45e0041.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_a3d980b_5e49a4a/rev_a3d980b-5e49a4a.revisions;1677;202;0;202;0;1475;1475;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_6435c7c_9dba8c7/rev_6435c7c-9dba8c7.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_144ba86_5f49aee/rev_144ba86-5f49aee.revisions;1691;202;0;202;0;1489;1489;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_55a70d3_5c45246/rev_55a70d3-5c45246.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_9daeb28_e75a0b3/rev_9daeb28-e75a0b3.revisions;1697;202;0;202;0;1495;1492;0;3;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_6fc19ab_ad80b7a/rev_6fc19ab-ad80b7a.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_4a9a268_c43ade5/rev_4a9a268-c43ade5.revisions;1697;202;0;202;0;1495;1492;0;3;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_375b8f3_cb9a953/rev_375b8f3-cb9a953.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e559c93_b15fa86/rev_e559c93-b15fa86.revisions;1752;204;0;204;0;1548;1548;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7891a1b_00e4064/rev_7891a1b-00e4064.revisions;361;249;0;249;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_812c18d_fe32c14/rev_812c18d-fe32c14.revisions;1752;204;0;204;0;1548;1547;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_4d28ae6_e22d3ed/rev_4d28ae6-e22d3ed.revisions;363;251;0;251;0;112;112;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_812c18d_fe32c14/rev_812c18d-fe32c14.revisions;1752;204;0;204;0;1548;1547;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_85aa3c3_887887a/rev_85aa3c3-887887a.revisions;366;251;0;251;0;115;115;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_3c07047_40cd238/rev_3c07047-40cd238.revisions;1755;204;0;204;0;1551;1549;2;0;0;15;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_0de2eb6_c9a73cd/rev_0de2eb6-c9a73cd.revisions;370;255;0;255;0;115;115;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_7de5075_16a69fa/rev_7de5075-16a69fa.revisions;1755;204;0;204;0;1551;1551;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_678c0d3_fc99fce/rev_678c0d3-fc99fce.revisions;367;255;0;255;0;112;103;9;0;10;21;1;1
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_0a4ac26_bbd945e/rev_0a4ac26-bbd945e.revisions;1758;205;0;205;0;1553;1553;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_678c0d3_005a344/rev_678c0d3-005a344.revisions;411;255;0;255;0;156;156;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_bbd945e_2e01ca3/rev_bbd945e-2e01ca3.revisions;1758;205;0;205;0;1553;1553;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_20cbaf4_d7a1411/rev_20cbaf4-d7a1411.revisions;411;255;0;255;0;156;156;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_acf6af3_0d8579b/rev_acf6af3-0d8579b.revisions;1763;205;0;205;0;1558;1558;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_f3ee85c_07cdcfa/rev_f3ee85c-07cdcfa.revisions;444;255;0;255;0;189;189;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_3f98883_3de1938/rev_3f98883-3de1938.revisions;1765;207;0;207;0;1558;1558;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_d37a4ed_2b711ed/rev_d37a4ed-2b711ed.revisions;444;255;0;255;0;189;189;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_3de1938_3f98883/rev_3de1938-3f98883.revisions;1765;207;0;207;0;1558;1558;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_3baaaf0_2efc350/rev_3baaaf0-2efc350.revisions;444;255;0;255;0;189;189;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_969d52e_9f78225/rev_969d52e-9f78225.revisions;1768;206;0;206;0;1562;1555;4;3;0;14;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_ce69ad5_91c3802/rev_ce69ad5-91c3802.revisions;444;255;0;255;0;189;189;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_82bdb5b_39a966b/rev_82bdb5b-39a966b.revisions;1766;207;0;207;0;1559;1559;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_041c2f9_0a7545b/rev_041c2f9-0a7545b.revisions;444;255;0;255;0;189;189;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_db592be_6f328da/rev_db592be-6f328da.revisions;1766;206;0;206;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_0494949_65c99c0/rev_0494949-65c99c0.revisions;439;255;0;255;0;184;184;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_db592be_6f328da/rev_db592be-6f328da.revisions;1766;206;0;206;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_a9b432d_5b12dc8/rev_a9b432d-5b12dc8.revisions;439;255;0;255;0;184;184;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_52e3710_edcc375/rev_52e3710-edcc375.revisions;1766;206;0;206;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_c8333a6_59bbe9f/rev_c8333a6-59bbe9f.revisions;439;255;0;255;0;184;184;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_23bf3d2_a0227a2/rev_23bf3d2-a0227a2.revisions;1766;206;0;206;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_eea4a05_fb96410/rev_eea4a05-fb96410.revisions;439;255;0;255;0;184;184;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_d394196_e2cb547/rev_d394196-e2cb547.revisions;1767;207;0;207;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_65ad7ec_f39fcdc/rev_65ad7ec-f39fcdc.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e2cb547_89a7678/rev_e2cb547-89a7678.revisions;1767;207;0;207;0;1560;1560;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_3dc58ff_63cffd9/rev_3dc58ff-63cffd9.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e4229ef_e566c1e/rev_e4229ef-e566c1e.revisions;1772;207;0;207;0;1565;1565;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_2972125_00d8ecb/rev_2972125-00d8ecb.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_6904358_247e6ee/rev_6904358-247e6ee.revisions;1772;207;0;207;0;1565;1565;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_a3724bc_1ef8171/rev_a3724bc-1ef8171.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_05d831c_6707be8/rev_05d831c-6707be8.revisions;1774;207;0;207;0;1567;1567;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_ade109a_0392f10/rev_ade109a-0392f10.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_6707be8_0f8ba21/rev_6707be8-0f8ba21.revisions;1776;207;0;207;0;1569;1569;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_d815db9_e6d8cd6/rev_d815db9-e6d8cd6.revisions;441;255;0;255;0;186;186;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_0b9e1a7_afbab64/rev_0b9e1a7-afbab64.revisions;1776;207;0;207;0;1569;1569;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_1f08c3e_4c8f89c/rev_1f08c3e-4c8f89c.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_8ec22ed_a985b60/rev_8ec22ed-a985b60.revisions;1873;207;0;207;0;1666;1666;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7ff4cca_b500e18/rev_7ff4cca-b500e18.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e975610_afbab64/rev_e975610-afbab64.revisions;1873;207;0;207;0;1666;1666;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7cf36e6_6bdb273/rev_7cf36e6-6bdb273.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_a985b60_ba143c1/rev_a985b60-ba143c1.revisions;1873;207;0;207;0;1666;1666;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_3e1afb1_063394b/rev_3e1afb1-063394b.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e84d48d_ba143c1/rev_e84d48d-ba143c1.revisions;1873;207;0;207;0;1666;1666;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_908a9a0_34be35a/rev_908a9a0-34be35a.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_f78259d_0b72ea1/rev_f78259d-0b72ea1.revisions;1873;207;0;207;0;1666;1666;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_d3cc636_35716cf/rev_d3cc636-35716cf.revisions;442;255;0;255;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e450aeb_7486ff3/rev_e450aeb-7486ff3.revisions;1882;208;0;208;0;1674;1674;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_2e37299_5ccfe51/rev_2e37299-5ccfe51.revisions;445;258;0;258;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_7486ff3_af9d4ec/rev_7486ff3-af9d4ec.revisions;1884;208;0;208;0;1676;1676;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_839474f_939563a/rev_839474f-939563a.revisions;445;258;0;258;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_af9d4ec_bf1c147/rev_af9d4ec-bf1c147.revisions;1887;208;0;208;0;1679;1679;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_bd337e3_5714927/rev_bd337e3-5714927.revisions;446;259;0;259;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_c5c0f6b_a5fce89/rev_c5c0f6b-a5fce89.revisions;1887;208;0;208;0;1679;1679;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_18899b2_e91e335/rev_18899b2-e91e335.revisions;446;259;0;259;0;187;187;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_7c763fd_e58e449/rev_7c763fd-e58e449.revisions;1887;208;0;208;0;1679;1679;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_fa6b255_c00e9ce/rev_fa6b255-c00e9ce.revisions;453;260;0;260;0;193;193;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_a2b8c40_30d5833/rev_a2b8c40-30d5833.revisions;1892;208;0;208;0;1684;1684;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_efb889b_de706a2/rev_efb889b-de706a2.revisions;453;260;0;260;0;193;193;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_1e0a519_6b7e8b3/rev_1e0a519-6b7e8b3.revisions;1892;208;0;208;0;1684;1684;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_9e00455_f69f55c/rev_9e00455-f69f55c.revisions;453;260;0;260;0;193;193;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_6b7e8b3_419eaf6/rev_6b7e8b3-419eaf6.revisions;1892;208;0;208;0;1684;1684;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_f793f44_93c8240/rev_f793f44-93c8240.revisions;453;260;0;260;0;193;192;1;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_48d9587_db90598/rev_48d9587-db90598.revisions;1893;208;0;208;0;1685;1685;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_62ac93f_9acbd36/rev_62ac93f-9acbd36.revisions;458;260;0;260;0;198;198;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_67ed9d8_16d0a02/rev_67ed9d8-16d0a02.revisions;1897;208;0;208;0;1689;1689;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_020b8d9_7ec5fde/rev_020b8d9-7ec5fde.revisions;459;261;0;261;0;198;198;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_4024a98_998da66/rev_4024a98-998da66.revisions;1898;208;0;208;0;1690;1690;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_e54b22b_e02309b/rev_e54b22b-e02309b.revisions;462;261;0;261;0;201;201;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_16d0a02_d2bd407/rev_16d0a02-d2bd407.revisions;1897;208;0;208;0;1689;1689;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_cfa3ae1_b223782/rev_cfa3ae1-b223782.revisions;459;261;0;261;0;198;198;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_b0f5174_c828aab/rev_b0f5174-c828aab.revisions;1900;208;0;208;0;1692;1692;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_3b4ef6c_b4ab356/rev_3b4ef6c-b4ab356.revisions;462;261;0;261;0;201;201;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_bb6c349_2de904f/rev_bb6c349-2de904f.revisions;1902;208;0;208;0;1694;1694;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_ad3ed06_2137cb1/rev_ad3ed06-2137cb1.revisions;462;261;0;261;0;201;201;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_69a36f5_a2ab773/rev_69a36f5-a2ab773.revisions;1921;208;0;208;0;1713;1713;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_20b81dc_02ed4bc/rev_20b81dc-02ed4bc.revisions;462;261;0;261;0;201;200;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_6bfcdee_e7622f0/rev_6bfcdee-e7622f0.revisions;1921;208;0;208;0;1713;1713;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_2b0955a_5c796a4/rev_2b0955a-5c796a4.revisions;459;261;0;261;0;198;198;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_6d39f5f_29efc5d/rev_6d39f5f-29efc5d.revisions;1925;208;0;208;0;1717;1717;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_cb7c038_74e105a/rev_cb7c038-74e105a.revisions;454;261;0;261;0;193;193;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_ed118df_a6fa419/rev_ed118df-a6fa419.revisions;1945;208;0;208;0;1737;1737;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_8b0b71f_d266f86/rev_8b0b71f-d266f86.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_1900783_33557c6/rev_1900783-33557c6.revisions;1946;208;0;208;0;1738;1738;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_36048f5_585d385/rev_36048f5-585d385.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_7eb613f_470e8ae/rev_7eb613f-470e8ae.revisions;1945;208;0;208;0;1737;1737;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_aa982c4_5d577f2/rev_aa982c4-5d577f2.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_c41e6fc_c475713/rev_c41e6fc-c475713.revisions;1946;208;0;208;0;1738;1738;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_5d577f2_68f0ca3/rev_5d577f2-68f0ca3.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_ba61dff_b68e04f/rev_ba61dff-b68e04f.revisions;1945;208;0;208;0;1737;1737;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_f2765eb_5029a56/rev_f2765eb-5029a56.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_b68e04f_470395f/rev_b68e04f-470395f.revisions;1948;208;0;208;0;1740;1740;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_3a41292_0e5e690/rev_3a41292-0e5e690.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_f57311d_7e03d00/rev_f57311d-7e03d00.revisions;1959;208;0;208;0;1751;1751;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_a349791_16f7a23/rev_a349791-16f7a23.revisions;460;261;0;261;0;199;199;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_bb41f7b_57200d2/rev_bb41f7b-57200d2.revisions;1963;208;0;208;0;1755;1755;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_e57de32_3b30e33/rev_e57de32-3b30e33.revisions;459;261;0;261;0;198;197;1;0;0;1;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_8241950_baa7423/rev_8241950-baa7423.revisions;1963;208;0;208;0;1755;1755;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_e57de32_4fb44db/rev_e57de32-4fb44db.revisions;460;261;0;261;0;199;199;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_baa7423_e25bcb7/rev_baa7423-e25bcb7.revisions;1973;212;0;212;0;1761;1761;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7c8db71_1de4b10/rev_7c8db71-1de4b10.revisions;459;261;0;261;0;198;198;0;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_e25bcb7_06d8ba7/rev_e25bcb7-06d8ba7.revisions;1972;212;0;212;0;1760;1760;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_7c8db71_d626e8b/rev_7c8db71-d626e8b.revisions;461;261;0;261;0;200;200;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_dbff6b4_3aa5312/rev_dbff6b4-3aa5312.revisions;1989;212;0;212;0;1777;1777;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_5afdd92_e72c87c/rev_5afdd92-e72c87c.revisions;461;261;0;261;0;200;200;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_afcf4d8_56d573c/rev_afcf4d8-56d573c.revisions;1990;212;0;212;0;1778;1778;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_c602a01_7021050/rev_c602a01-7021050.revisions;448;261;0;261;0;187;186;1;0;1;1;1;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_2e8d893_007a0d0/rev_2e8d893-007a0d0.revisions;1998;213;0;213;0;1785;1785;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_c602a01_71598ec/rev_c602a01-71598ec.revisions;461;261;0;261;0;200;200;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Fastjson/revisions/rev_8d2de47_ea4bbbc/rev_8d2de47-ea4bbbc.revisions;1687;212;0;212;0;1475;1475;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/Hystrix/revisions/rev_72300c5_23020d6/rev_72300c5-23020d6.revisions;461;261;0;261;0;200;200;0;0;0;0;0;0
